/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_48_593.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_48_593.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_48_593.jpg, 0, 0, 0, 7.787382E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_48_693.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_48_693.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_48_693.jpg, 0, 0, 0, 7.787532E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_48_793.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_48_793.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_48_793.jpg, 0, 0, 0, 7.798414E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_48_893.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_48_893.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_48_893.jpg, 0, 0, 0, 7.834531E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_48_997.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_48_997.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_48_997.jpg, 0, 0, 0, 7.994781E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_102.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_102.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_102.jpg, 0, 0, 0, 7.797503E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_202.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_202.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_202.jpg, 0, 0, 0, 8.215912E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_308.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_308.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_308.jpg, 0, 0, 0, 7.787684E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_410.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_410.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_410.jpg, 0, 0, 0, 7.822524E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_510.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_510.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_510.jpg, 0, 0, 0, 7.792014E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_613.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_613.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_613.jpg, 0, 0, 0, 8.07391E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_716.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_716.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_716.jpg, 0, 0, 0, 7.786007E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_818.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_818.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_818.jpg, 0, 0, 0, 7.81908E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_49_922.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_49_922.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_49_922.jpg, 0, 0, 0, 7.822911E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_50_024.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_50_024.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_50_024.jpg, 0, 0, 0, 8.082254E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_50_127.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_50_127.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_50_127.jpg, 0, 0, 0, 7.795571E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_50_231.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_50_231.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_50_231.jpg, 0, 0, 0, 7.793913E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_50_335.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_50_335.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_50_335.jpg, 0, 0, 0, 7.785451E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_50_439.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_50_439.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_50_439.jpg, 0, 0, 0, 7.803633E-05
/Users/nandarkokolynn/Desktop/IMG/center_2023_12_19_15_05_50_567.jpg, /Users/nandarkokolynn/Desktop/IMG/left_2023_12_19_15_05_50_567.jpg, /Users/nandarkokolynn/Desktop/IMG/right_2023_12_19_15_05_50_567.jpg, 0, 0.1752208, 0, 0.1153972
